IMG_ID,CLUSTER_ID_0,CLUSTER_ID_1,CLUSTER_ID_2,CLUSTER_ID_3,CLUSTER_ID_4,CLUSTER_ID_5,CLUSTER_ID_6,CLUSTER_ID_7,CLUSTER_ID_8,CLUSTER_ID_9
17,0.814120254144824,0.6897416013191241,-0.05713326324332602,0.0673685754222553,0.17558204032553898,-0.5675446813944128,0.3499643951140704,0.3283268004738642,-0.34708441593220524,0.1758996827998558
18,-0.9769933071372577,-0.8705796500202763,-0.9496323626377867,-1.0993694026783571,-0.7950590513062662,-1.3283454339506537,-0.896946236605088,-0.8242918072815699,-1.0022459386734086,-0.7271100204235948
19,-0.4193824814551002,-0.5362250961618333,-0.3235509048536128,-0.14348768568026501,-0.3444042587629281,0.32005619658786805,-0.19555900626306139,-0.3270837804066768,1.0892312300773561,-0.1654820342724243
20,-0.6559446499263186,-0.631754968692817,-0.6832147210274999,-0.5089718715913002,-0.679506540397718,-1.1001052081837814,-0.6965498850787947,-0.6547890708469473,-1.380223740254872,-0.561925318614427
21,0.4592770014379965,0.0051108481804075945,0.06275467548130303,0.5312523498478,1.0422258721396507,1.156937024399733,0.8509552739298036,0.9611370164964554,2.172767594610885,0.7155030420431373
22,-0.3686905882112677,-0.7432064866456313,-0.763140013510586,-0.6776568804733165,-0.5986197827617342,0.37077624675828413,-0.596351709315648,-0.7112899829918216,0.18208450628184367,-0.561925318614427
23,1.1013743158598748,-0.5043818053181721,-0.5766476643833852,0.6858802746563148,-0.009301977128138211,-0.7704248820760771,-0.37368909650865545,-0.07847976696923022,-1.3550252201494413,-0.3196544226276476
24,-0.6221500544304303,-0.3929302873653578,-0.6965356031080143,-0.7198281326938205,-0.5292882762166052,-0.694344806820453,-0.5295529254735503,-0.4174852398384756,-0.7754592577245305,-0.561925318614427
25,0.22271483296677813,-0.2018705423033904,0.26256790668901814,0.12359691171626072,0.2795793001432324,1.4358973003370212,-0.08422769985956512,0.27182588832898996,0.28287858670356725,-0.044346586279034594
26,-0.18282031298388188,-0.3929302873653578,-0.4967223719002992,-0.2700014423417772,-0.35595950985378294,0.4468563220139082,-0.3625559658683058,-0.29318323311975225,0.48446674754701446,-0.20953128808820237
27,-0.3686905882112677,-0.5203034507400027,-0.7897817776716147,-0.4246293671502921,-0.1941859945818154,-0.16178428003108442,-0.40708848842970435,-0.10108013182717991,0.30807710680899814,-0.6059745724302051
28,-0.7573284364139836,-0.8068930683329538,-0.843065305993672,-0.8463418893553327,-0.7835038002154114,-1.4044255092062776,-0.7633486689208925,-0.6886896181338719,-1.6070104212037502,-0.7050853935157058
29,0.8310175518927682,-0.13818396061606794,0.23592614252798944,0.29228192059827696,0.6377920839597319,-0.4153845308831647,0.1273017823070778,0.7464335503459334,-1.0778414989897014,0.31905975770113454
30,-0.7404311386660394,-0.552146741583664,-0.44343884357824187,-0.8463418893553327,-0.483067271853186,0.243976121332244,-0.5184197948332007,-0.5417872465571989,0.056091905754689156,-0.5729376320683716
31,8.181342072248482,5.163723964853528,7.0029342394292735,18.06043618950399,2.8910660466764226,8.51134429911006,2.9885163568769326,2.8482674821352547,8.598390221495764,3.776926182239714
32,-0.6728419476742628,-0.838736359176615,-0.8697070701547007,-0.6917139645468179,-0.7026170425794276,-0.21250433020150047,-0.718816146359494,-0.6434888884179725,-0.6998636974082378,-0.6830607666078168
33,-0.11523112199210521,0.25985717492969745,-0.04381238116281168,-0.2700014423417772,-0.42529101639891187,1.8162976766151415,-0.28462405138585845,-0.4626859695543749,1.7947897930294212,-0.42977755716709276
34,1.3548337820790373,0.48276021083532605,1.0218581852783355,1.3746773942578814,1.8510934484994883,0.6497365226955724,1.4410111978683342,2.0798550769649653,0.38367266712529086,1.8167343874375894
35,-0.4193824814551002,-0.6795199049583088,-0.5633267823028709,0.01114023912824988,-0.1479649902183961,-0.36466448071274865,-0.18442587562271176,-0.2253821385459032,0.6356578681795998,-0.1544697208184798
36,-0.4193824814551002,-0.5680683870054946,-0.723177367269043,-0.4949147875177989,-0.679506540397718,-0.16178428003108442,-0.8746799753243887,-0.6999898005628467,-0.06990069477246534,-0.859257781870929
37,0.5437634901777173,0.5146035016789873,0.5689481945408479,0.08142565949575666,0.12936103596211967,0.9033367735476526,0.13843491294742746,0.2605257059000151,1.7191942327131284,0.15387505589196676
38,0.1889202374708898,-0.26555712399071285,-0.23030473029001242,-0.1856589379007691,-0.35595950985378294,-0.060344179690252325,-0.3848222271490051,-0.4626859695543749,0.03089338564925826,-0.5178760647986489
39,-0.14902571748799354,0.13248401155505252,-0.2569464944510411,-0.29811561048877994,-0.483067271853186,-0.46610458105358077,-0.4404878803507532,-0.3948848749805259,-0.14549625508875805,-0.561925318614427
40,-0.4869716724468769,-0.3770086419435272,-0.48340148981978487,-0.3965151990032894,-0.483067271853186,0.041095920650579786,-0.5740854480349488,-0.6208885235600228,-0.7502607376190996,-0.4407898706210373
41,-0.6390473521783744,-0.34516535109986596,-0.5366850181418422,-0.6073714601058097,-0.41373576530805706,-1.3790654841210697,-0.6408842318770466,-0.44008560469642527,-1.3046281799385795,-0.6059745724302051
42,-0.7404311386660394,-0.5203034507400027,-0.7364982493495573,-0.81822772120833,-0.483067271853186,-0.4407445559683727,-0.6965498850787947,-0.5982881587020731,0.28287858670356725,-0.6830607666078168
43,-0.5883554589345419,-0.3929302873653578,-0.6166103106249282,-0.4949147875177989,-0.7026170425794276,-0.8211449322464931,-0.7076830157191443,-0.6095883411310479,-1.178635579411425,-0.7050853935157058
44,0.10443374873116897,0.9922528643339057,0.5955899587018766,0.967021956126342,0.8111208503225543,0.6243764976103644,1.5634756349121801,0.7577337327749083,2.5003483559814863,1.4533280434574203
45,-0.16592301523593772,-0.6954415503801394,-0.4034761973366988,-0.45274353529729483,-0.6448407871251535,-0.9733050827577413,-0.5852185786752984,-0.7112899829918216,-1.2038340995168557,-0.7381223338775393
46,-0.23351220622771438,2.0271598167528957,0.8753284823926777,1.1497640490818597,2.6946267781318904,-0.33930445562754064,3.6119716727365114,2.882168029422179,0.6356578681795998,3.3254213306279885
47,-0.6728419476742628,-0.15410560603789855,-0.23030473029001242,-0.2700014423417772,-0.5408435273074601,-0.745064856990869,-0.40708848842970435,-0.4174852398384756,-0.6242681370919452,-0.3857283033513147
48,0.2903040239585548,0.2917004657733587,0.1959634962864464,0.20793941615726885,-0.03241247930984786,0.8272566982920286,-0.09536083049991474,-0.2479825034038529,1.2152238306045104,-0.06637121318692363
49,-0.7235338409180953,-0.29740041483437407,-0.3901553152561845,-0.6073714601058097,-0.5061777740348956,-0.5421846563092049,-0.6074848399559977,-0.5869879762730982,-0.2714888556159125,-0.42977755716709276
50,-0.3348959927153794,0.16432730239871374,0.16932173212541773,-0.7619993849143246,-0.5061777740348956,-0.034984154605044296,-0.6074848399559977,-0.530487064128224,-0.24629033551048163,-0.6390115127920386
51,-0.2673068017236027,-0.8865012954421069,-0.9629532447183011,-0.340286862709284,-0.552398778398315,-1.0493851580133653,-0.6965498850787947,-0.6547890708469473,-0.9014518582516851,-0.7381223338775393
52,-0.5545608634386535,-0.6795199049583088,-0.4700806077392705,-0.2137731060477718,0.7764550970499898,-1.3790654841210697,0.4724288321579163,0.7464335503459334,-1.4810178206765956,0.5943675940497476
53,3.281125725344672,3.2849698050775142,3.273087256885259,2.2743307749619683,4.127477913397889,1.9177377769559738,3.778968632341756,3.6053797048765692,1.9459809136620065,3.887049316779159
54,-0.4700743746989327,-0.13818396061606794,-0.7498191314300716,-0.6776568804733165,-0.4484015185806215,-0.08570420477546035,-0.41822161907005395,-0.4061850574095007,0.056091905754689156,-0.4518021840749818
55,-0.11523112199210521,-0.12226231519423733,-0.35019266901464147,0.3203960887452797,0.0946952826895552,0.16789604607661993,-0.0396951772981666,-0.07847976696923022,0.15688598617641275,-0.07738352664086814
56,1.3548337820790373,1.1196260277085506,0.7021570153459913,0.0673685754222553,-0.13640973912754129,1.182297049484941,0.1161686516667282,-0.15758104397205414,1.0892312300773561,-0.08839584009481267
57,-0.7911230319098719,-0.7432064866456313,-0.8563861880741863,-0.6917139645468179,-0.7835038002154114,-1.1508252583541974,-0.7856149302015917,-0.7790910775656705,-1.1030400190951322,-0.8262208415090955
58,-0.4700743746989327,-0.631754968692817,-0.6698938389469856,-0.15754476975376638,-0.6332855360342987,-0.28858440545712455,-0.5295529254735503,-0.6208885235600228,-1.178635579411425,-0.4518021840749818
59,0.4761742991859406,1.6609619720507915,1.9409990488338251,0.9529648720528406,2.4404112541330845,0.19325607116182794,2.7101880908681917,2.769166205132431,0.5096652676524454,2.8739164790162635
60,-0.8925068183975369,-1.0138744588167519,-1.0561994192819015,-0.7479423008408232,-0.9106115622148144,-1.5312256346323179,-0.9080793672454376,-0.8694925369974693,-1.4306207804657338,-0.9033070356867071
61,-0.4869716724468769,0.03695413902406883,0.11603820380336038,-0.19971602197427044,-0.4021805142172022,-0.1364242549458764,-0.29575718202620804,-0.1462808615430793,0.28287858670356725,-0.3416790495355366
62,4.311860887969266,3.2690481596556835,3.792601658025318,3.370783332695074,1.157778383048199,2.34885820340451,0.6839583143245592,1.3114426717946757,1.9963779538728683,0.8806877438523051
63,-0.09833382424416105,-0.1859488968815598,0.022792029239760016,0.053311491348753945,-0.1479649902183961,1.385177250166605,-0.26235779010515914,-0.06717958454025537,1.2908193909208032,-0.11042046700270171
64,3.6021743825556114,3.3168130959211757,4.65845899325875,4.579692563016191,3.6421573675819863,2.957498805449503,2.977383226236583,3.300274779294248,2.2735616750326084,3.193273569180654
65,0.3409959172023873,-0.05857573350691487,-0.3235509048536128,0.09548274356925801,0.048474278326135906,0.47221634709911625,0.1161686516667282,0.04582223974949307,0.23248154649270544,0.05476423480646608
66,-0.3686905882112677,-0.47253851447451084,-0.28358825861206977,-0.07320226531275825,-0.28662800330865396,-0.31394443054233256,-0.17329274498236213,-0.23668232097487804,0.28287858670356725,-0.23155591499609143
67,2.9938716636296214,2.839163733266257,1.6079769968209663,2.7241574653140117,1.550656920137263,1.6894975511891015,2.2314634733331578,1.7295494216667449,1.9207823935565758,1.9488821488849235
68,-0.5714581611865978,-0.32924370567803535,-0.4301179614977275,-0.4949147875177989,-0.483067271853186,0.39613627184349215,-0.6186179705963473,-0.5530874289861737,0.4592682274415835,-0.41876524371314827
69,0.22271483296677813,0.08471907528956067,0.20928437836696076,0.41879567725978917,-0.3444042587629281,1.0047768738884848,-0.12876022242096363,-0.06717958454025537,1.1900253104990797,-0.022321959371145554
70,-0.14902571748799354,-0.1859488968815598,-0.41679707941721317,-0.19971602197427044,-0.41373576530805706,0.9033367735476526,-0.28462405138585845,-0.2818830506907774,0.38367266712529086,-0.41876524371314827
71,2.4362608379474637,3.221283223390192,3.0066696152749723,2.5976437086524995,-0.32129375658121845,0.8779767484624447,0.09390239038602893,-0.3270837804066768,1.1900253104990797,0.15387505589196676
72,-0.7911230319098719,-0.6954415503801394,-0.6299311927054426,-0.8885131415758368,-0.7141722936702825,-0.4407445559683727,-0.6965498850787947,-0.6434888884179725,-0.5486725767756524,-0.7050853935157058
73,-0.7235338409180953,-0.7272848412238007,-0.8697070701547007,-0.9025702256493382,-0.5986197827617342,-1.1508252583541974,-0.5740854480349488,-0.7338903478497713,-1.3298267000440103,-0.7381223338775393
74,-0.4700743746989327,0.817114764693769,0.43573937373570454,-0.35434394678278536,0.1871372914163938,0.42149629692870016,0.7952896207280555,0.2266251586130906,1.1648267903936487,0.8917000573062496
75,-0.3348959927153794,-0.026732442663253635,0.14267996796438906,-0.35434394678278536,-0.3444042587629281,-0.11106422986066837,-0.24009152882445992,-0.38358469255155103,-0.14549625508875805,-0.4077529302592037
76,-0.013847335504440209,-0.07449737892874549,0.5822690766213623,-0.10131643345976096,0.4760185686877644,1.4866173505074374,0.13843491294742746,0.4639289896215623,2.2231646348217464,0.24197356352352292
77,0.27340672621061063,-0.12226231519423733,-0.3235509048536128,0.12359691171626072,0.1871372914163938,-0.1364242549458764,-0.006295785377117716,0.11362333432334214,-0.47307701645935973,0.13185042898407773
78,-0.7404311386660394,-0.5043818053181721,-0.6299311927054426,-0.6073714601058097,-0.7141722936702825,0.015735895565371756,-0.6965498850787947,-0.6321887059889976,-0.397481456143067,-0.7271100204235948
79,0.9999905293722099,3.4760295501394816,2.380588157490798,1.7120474120219138,1.6662094310458113,1.1315769993145248,2.5097917393418983,1.5261461379451977,2.0719735141891613,2.1581161045098693
80,-0.11523112199210521,0.13248401155505252,-0.6166103106249282,-0.5652002078853057,-0.17107549240010575,-0.8972250075021172,-0.6854167544384451,-0.1462808615430793,-0.926650378357116,-0.6059745724302051
81,-0.3348959927153794,0.10064072071139128,0.7554405436680487,0.03925440727525259,1.5737674223189726,-0.719704831905661,0.839822143289454,1.288842306936726,-0.7250622175136687,0.9908108783917503
82,-0.13212841974004938,-0.010810797241423021,0.43573937373570454,0.3485102568922824,-0.4021805142172022,0.3454162216730761,-0.24009152882445992,-0.4513857871254001,0.15688598617641275,-0.11042046700270171
83,-0.9263014138934252,-0.838736359176615,-0.8963488343157294,-0.9025702256493382,-0.7835038002154114,-0.668984781735245,-0.807881191482291,-0.7677908951366957,-0.6242681370919452,-0.83723315496304
84,-0.9431987116413694,-0.9979528133949211,-1.0162367730403585,-1.015026898237349,-0.8412800556696856,-1.0240251329281573,-0.9192124978857872,-0.8242918072815699,-1.1282385392005632,-0.881282408778818
85,0.17202293972294563,0.03695413902406883,-0.11041679156538338,0.053311491348753945,0.07158478050784556,0.8526167233772366,-0.07309456921921549,0.1814244288971912,0.00569486554382736,-0.06637121318692363
86,-0.23351220622771438,0.08471907528956067,0.5556273124603336,0.6155948542888081,1.7124304354092306,-0.5421846563092049,1.7416057251577741,1.5939472325190467,0.08129042586012006,2.0479929699704242
87,-0.7066365431701511,-0.8228147137547844,-0.922990598476758,-0.776056468987826,-0.8412800556696856,-1.1001052081837814,-0.8524137140436895,-0.8355919897105448,-0.926650378357116,-0.881282408778818
88,-0.4869716724468769,0.4349952745698342,0.12935908588387474,-0.5511431238118043,0.6031263306871675,3.363259206812831,0.7284908368859577,0.45262880719258747,1.9963779538728683,0.858663116944416
89,-0.5207662679427653,-0.6954415503801394,-0.6565729568664713,-0.5089718715913002,-0.5639540294891697,-0.39002450579795667,-0.7410824076401932,-0.5643876114151485,-0.9518488984625468,-0.7381223338775393
90,-0.6559446499263186,-0.9501878771294293,-0.843065305993672,-0.5089718715913002,-0.7372827958519921,-0.26322438037191653,-0.7076830157191443,-0.7338903478497713,-0.9770474185679777,-0.7491346473314838
91,-0.5545608634386535,0.1165623661332219,0.07607555756181737,-0.2137731060477718,0.32580030450665165,1.080856949144109,0.3944969176754689,0.2605257059000151,0.8120475089176161,0.4181705787866352
92,-0.6728419476742628,-0.7272848412238007,-0.6032894285444139,-0.9166273097228396,-0.8181695534879758,-0.9733050827577413,-0.8301474527629902,-0.8355919897105448,-0.926650378357116,-0.7821715876933174
93,1.9800337987529715,0.4349952745698342,1.195029652325022,1.9229036731244342,1.1808888852299086,1.258377124740565,1.5523425042718304,1.3792437663685246,0.9632386295502016,1.2551064012864188
94,2.9093851748899007,2.552574115673306,0.30253055293056114,1.641761991654407,-0.1479649902183961,0.6750965477807804,-0.050828307938516226,-0.29318323311975225,-0.19589329529961982,-0.19851897463425786
95,0.4254824059421081,0.48276021083532605,1.3415593552106795,0.6015377702153067,1.5853226734098274,0.21861609624703596,1.6525406800349771,1.6278477798059714,0.18208450628184367,1.684586625990255
96,0.814120254144824,1.3106857727705181,0.6621943691044483,1.318449057963876,0.8688971057768284,-0.4153845308831647,1.1626829318595933,1.1193395705021034,0.9884371496556325,1.11194632638514
97,0.4423797036900523,0.2120922386642056,0.43573937373570454,0.09548274356925801,0.4413528154151999,1.385177250166605,0.7841564900877059,0.7464335503459334,1.3916134713425268,0.4512075191484688
98,-0.7235338409180953,-0.8546580045984457,-0.9496323626377867,-0.7479423008408232,-0.8412800556696856,-1.0747451830985735,-0.8190143221226406,-0.8355919897105448,-1.6070104212037502,-0.7821715876933174
99,-0.21661490847977022,-0.4406952236308496,-0.2969091406925841,-0.43868645122379346,-0.679506540397718,-0.5168246312239968,-0.6965498850787947,-0.5643876114151485,-0.17069477519418894,-0.6940730800617613
100,-0.5714581611865978,-0.36108699652169657,-0.35019266901464147,-0.5652002078853057,-0.4715120207623312,-0.060344179690252325,-0.3848222271490051,-0.4174852398384756,0.8120475089176161,-0.18750666118031334
101,-0.5207662679427653,-0.7272848412238007,-0.7498191314300716,-0.4246293671502921,-0.5755092805800246,-0.8972250075021172,-0.4738872722718021,-0.5869879762730982,-0.397481456143067,-0.561925318614427
102,-0.605252756682486,-0.29740041483437407,-0.17702120196795507,-0.17160185382726773,0.11780578487126485,-0.719704831905661,0.6839583143245592,0.2605257059000151,-1.1282385392005632,0.6384168478655257
103,0.8310175518927682,1.645040326628961,1.12842524192245,1.1075927968613555,0.6840130883231512,1.4105372752518133,0.8509552739298036,0.7577337327749083,1.8955838734511448,0.9797985649378057
104,-0.8249176274057602,-0.36108699652169657,-0.3368717869341271,-0.8322848052818314,-0.5755092805800246,-0.18714430511629246,-0.7633486689208925,-0.7112899829918216,-0.8510548180408232,-0.815208528055151
105,1.439320270818758,1.4539805815669935,0.4490602558162189,0.9248507039058379,0.08314003159870038,-0.7957849071612851,0.32769813383337115,-0.2027817736879535,-0.04470217466703444,0.05476423480646608
106,-0.3855878859592119,0.5782900833663097,0.5556273124603336,-0.19971602197427044,0.5106843219603289,-0.5929047064796209,0.8732215352105029,0.7012328206300341,0.5348637877578762,0.9908108783917503
107,-0.16592301523593772,0.10064072071139128,-0.003849734921268664,-0.07320226531275825,0.1986925425072486,0.11717599590620387,0.22749995807022447,0.2040247937551409,0.30807710680899814,0.04375192135252157
108,-0.3179986949674352,-0.17002725145972916,-0.28358825861206977,-0.29811561048877994,-0.5986197827617342,-0.31394443054233256,-0.6074848399559977,-0.5643876114151485,0.5348637877578762,-0.4958514378907599
109,1.0506824226160423,-0.4088519327871884,-0.6299311927054426,-0.4949147875177989,-0.7026170425794276,-0.39002450579795667,-0.8746799753243887,-0.7790910775656705,0.5348637877578762,-0.7821715876933174
110,0.5775580856736057,-0.5839900324273252,-0.5633267823028709,1.0373073764938487,-0.41373576530805706,-0.6436247566500369,-0.19555900626306139,-0.3722845101225762,-0.9014518582516851,-0.011309645917201032
111,1.540704057306423,1.0400178005993976,1.4348055297742799,2.119702850153453,3.2146130772203576,0.16789604607661993,2.9328507036751845,3.2098733198624494,-0.2714888556159125,2.862904165562319
112,0.3240986194544431,-0.04265408808508425,-0.5366850181418422,0.0673685754222553,-0.20574124567267021,0.015735895565371756,-0.25122465946480954,-0.2592826858328277,0.7112534284958926,-0.3196544226276476
113,-0.3179986949674352,0.06879742986773006,1.088462595680907,0.01114023912824988,1.608433175591537,0.5482964223547403,1.0847510173771457,1.5487465028031473,-0.19589329529961982,1.5854758049047544
114,-0.23351220622771438,-0.7750497774892926,-0.5233641360613279,-0.05914518123925689,-0.4368462674897667,0.9033367735476526,-0.4738872722718021,-0.5191868816992492,1.0892312300773561,-0.4738268109828709
115,3.551482489311779,1.517667163254316,1.9676408129948537,3.061527483078044,2.4750770074056487,5.747101564822385,2.5097917393418983,2.0459545296780406,3.7350758411476006,2.025968343062535
116,-0.7066365431701511,-0.759128132067462,-0.6832147210274999,-0.5511431238118043,-0.6910617914885728,0.11717599590620387,-0.6408842318770466,-0.6547890708469473,-0.47307701645935973,-0.5949622589762605
117,-0.4024851837071561,-0.34516535109986596,-0.3368717869341271,-0.04508809716575554,-0.7026170425794276,-0.5929047064796209,-0.5184197948332007,-0.5869879762730982,0.10648894596555096,-0.5178760647986489
118,-0.7404311386660394,-0.6158333232709864,-0.5899685464638996,-0.6776568804733165,-0.7835038002154114,-0.719704831905661,-0.7744817995612421,-0.745190530278746,-0.4982755365647906,-0.859257781870929
119,0.2903040239585548,0.6738199558972935,0.7421196615875343,0.39068150911278643,1.3888834048652954,0.11717599590620387,1.140416670578894,1.36794358393955,1.3916134713425268,1.2330817743785296
120,1.2534499955913723,1.724648553738114,1.8344319921897103,1.2481636375963692,0.6955683394140061,-0.668984781735245,0.6394257917631607,0.23792534104206542,0.00569486554382736,0.7265153554970818
121,-0.16592301523593772,-0.4406952236308496,-0.3901553152561845,-0.28405852641527857,-0.36751476094463775,-0.745064856990869,-0.1621596143420125,-0.2818830506907774,-0.2966873757213434,-0.09940815354875719
122,0.8479148496407123,3.635246004357788,2.3939090395713127,2.2462166068149654,1.4004386559561504,0.4468563220139082,2.999649487517282,1.8877519756723928,0.30807710680899814,2.9840396135557086
123,-0.3686905882112677,-0.6635982595364782,-0.8697070701547007,-0.7057710486203193,-0.6679512893068632,-0.8718649824169091,-0.7856149302015917,-0.6095883411310479,-0.6242681370919452,-0.6830607666078168
124,-0.09833382424416105,-0.631754968692817,-0.723177367269043,-0.05914518123925689,-0.4715120207623312,1.6894975511891015,-0.5518191867542495,-0.5191868816992492,0.9128415893393397,-0.5729376320683716
125,-0.6221500544304303,-0.6476766141146476,-0.5100432539808135,-0.4808577034442975,-0.6563960382160083,-0.00962412951983627,-0.4850204029121517,-0.5982881587020731,0.38367266712529086,-0.46281449752892634
126,-0.6221500544304303,-0.8705796500202763,-0.9363114805572724,-0.8463418893553327,-0.8412800556696856,-0.9986651078429493,-0.807881191482291,-0.8016914424236202,-1.3550252201494413,-0.6830607666078168
127,-0.5714581611865978,-0.5839900324273252,-0.7498191314300716,-0.8744560575023355,-0.483067271853186,-0.034984154605044296,-0.6631504931577458,-0.49658651684129945,-0.09509921487789624,-0.583949945522316
128,-0.6221500544304303,-0.5999116778491558,-0.09709590948486904,-0.4105722830767908,-0.6910617914885728,-0.26322438037191653,-0.5740854480349488,-0.530487064128224,-0.2714888556159125,-0.5729376320683716
129,-0.4193824814551002,-0.631754968692817,-0.6032894285444139,-0.0029168449452514752,-0.33284900767207326,0.39613627184349215,-0.40708848842970435,-0.3044834155487271,0.4592682274415835,-0.23155591499609143
130,-0.9431987116413694,-0.9183445862857681,-0.843065305993672,-0.9025702256493382,-0.8759458089422499,-0.9733050827577413,-0.6965498850787947,-0.7677908951366957,-0.9770474185679777,-0.815208528055151
131,-0.7573284364139836,-0.838736359176615,-0.8164235418326433,-0.8744560575023355,-0.7372827958519921,-0.08570420477546035,-0.8412805834033399,-0.756490712707721,-0.5738710968810833,-0.8482454684169846
132,-0.7404311386660394,-0.17002725145972916,-0.13705855572641207,-0.8744560575023355,-0.5986197827617342,-0.694344806820453,-0.6297511012366969,-0.5982881587020731,-0.7502607376190996,-0.6390115127920386
133,-0.4362797792030444,-0.838736359176615,-0.7098564851885286,-0.4246293671502921,-0.6563960382160083,0.32005619658786805,-0.596351709315648,-0.5191868816992492,-0.19589329529961982,-0.5729376320683716
134,-0.4700743746989327,-0.7432064866456313,-0.763140013510586,0.3063390046717783,-0.5061777740348956,-0.694344806820453,-0.507286664192851,-0.47398615198334976,-1.2290326196222867,-0.539900691706538
135,0.07063915323528062,-0.5362250961618333,-0.3901553152561845,-0.19971602197427044,-0.42529101639891187,-0.034984154605044296,-0.41822161907005395,-0.49658651684129945,-0.06990069477246534,-0.3747159898973702
136,0.6282499789174382,0.6578983104754628,0.9552537748757638,0.6015377702153067,-0.45995676967147636,0.37077624675828413,-0.4738872722718021,-0.5756877938441234,0.35847414701985997,-0.5178760647986489
137,-0.16592301523593772,-0.2018705423033904,-0.11041679156538338,-0.31217269456228125,-0.1941859945818154,-0.23786435528670852,-0.17329274498236213,-0.12368049668512959,-0.17069477519418894,-0.07738352664086814
138,0.9324013383804332,1.88386500795642,1.4081637656132513,1.7542186642424178,0.9382286123219573,-0.26322438037191653,1.5300762429911312,0.7577337327749083,0.10648894596555096,1.3321925954640303
139,-0.3179986949674352,-0.5999116778491558,-0.8697070701547007,-0.38245811492978804,-0.5870645316708794,-0.745064856990869,-0.6408842318770466,-0.6660892532759222,-0.8258562979353923,-0.6390115127920386
140,0.3240986194544431,-0.6795199049583088,-0.3235509048536128,0.8123940313178271,-0.20574124567267021,-0.719704831905661,-0.117627091780614,-0.33838396283565164,-1.0274444587788396,-0.29762979571975856
